dfm.y = 0.004777,Intensity = 3.395495, heat flux = 0.014485
dfm.y = 0.011533,Intensity = 3.359075, heat flux = 0.049080
dfm.y = 0.011533,Intensity = 3.359075, heat flux = 0.083675
dfm.y = 0.004777,Intensity = 3.395494, heat flux = 0.098160
dfm.y = 0.029719,Intensity = 3.070074, heat flux = 0.204372
dfm.y = 0.071748,Intensity = 2.984910, heat flux = 0.453679
dfm.y = 0.071748,Intensity = 2.984911, heat flux = 0.702985
dfm.y = 0.029719,Intensity = 3.070073, heat flux = 0.809198
dfm.y = 0.068610,Intensity = 2.875304, heat flux = 1.032003
dfm.y = 0.165639,Intensity = 2.764542, heat flux = 1.549180
dfm.y = 0.165639,Intensity = 2.764541, heat flux = 2.066358
dfm.y = 0.068610,Intensity = 2.875303, heat flux = 2.289164
dfm.y = 0.097425,Intensity = 2.786686, heat flux = 2.589621
dfm.y = 0.235205,Intensity = 2.665271, heat flux = 3.283387
dfm.y = 0.235206,Intensity = 2.665272, heat flux = 3.977154
dfm.y = 0.097426,Intensity = 2.786685, heat flux = 4.277613
dfm.y = 0.097425,Intensity = 2.786685, heat flux = 4.578071
dfm.y = 0.235205,Intensity = 2.665272, heat flux = 5.271837
dfm.y = 0.235206,Intensity = 2.665272, heat flux = 5.965605
dfm.y = 0.097426,Intensity = 2.786685, heat flux = 6.266064
dfm.y = 0.068610,Intensity = 2.875302, heat flux = 6.488870
dfm.y = 0.165639,Intensity = 2.764540, heat flux = 7.006049
dfm.y = 0.165639,Intensity = 2.764540, heat flux = 7.523229
dfm.y = 0.068610,Intensity = 2.875302, heat flux = 7.746035
dfm.y = 0.029719,Intensity = 3.070073, heat flux = 7.852248
dfm.y = 0.071749,Intensity = 2.984910, heat flux = 8.101555
dfm.y = 0.071749,Intensity = 2.984910, heat flux = 8.350863
dfm.y = 0.029719,Intensity = 3.070073, heat flux = 8.457076
dfm.y = 0.004777,Intensity = 3.395494, heat flux = 8.471561
dfm.y = 0.011533,Intensity = 3.359073, heat flux = 8.506157
dfm.y = 0.011533,Intensity = 3.359073, heat flux = 8.540752
dfm.y = 0.004777,Intensity = 3.395493, heat flux = 8.555238
0.166667	 1.508860
