for Cell ID: 1
dfm.y = -0.109286,Intensity = 0.286354, heat flux = -1.282534
dfm.y = -0.263840,Intensity = 0.494730, heat flux = -1.413064
dfm.y = -0.263840,Intensity = 0.977759, heat flux = -1.671036
dfm.y = -0.109286,Intensity = 1.052125, heat flux = -1.786018
dfm.y = -0.078956,Intensity = 0.327085, heat flux = -1.811844
dfm.y = -0.190617,Intensity = 0.556655, heat flux = -1.917951
dfm.y = -0.190617,Intensity = 1.069166, heat flux = -2.121752
dfm.y = -0.078956,Intensity = 1.144347, heat flux = -2.212106
dfm.y = -0.036063,Intensity = 0.441706, heat flux = -2.228035
dfm.y = -0.087063,Intensity = 0.720510, heat flux = -2.290765
dfm.y = -0.087063,Intensity = 1.281242, heat flux = -2.402314
dfm.y = -0.036063,Intensity = 1.352473, heat flux = -2.451088
dfm.y = -0.005733,Intensity = 0.753779, heat flux = -2.455409
dfm.y = -0.013840,Intensity = 1.095414, heat flux = -2.470570
dfm.y = -0.013840,Intensity = 1.618097, heat flux = -2.492964
dfm.y = -0.005733,Intensity = 1.659672, heat flux = -2.502479
total heat flux = -2.502479
