0.050000	 0.437671
0.150000	 0.504641
0.250000	 0.549926
0.350000	 0.577497
0.450000	 0.590427
0.550000	 0.590427
0.650000	 0.577498
0.750000	 0.549926
0.850000	 0.504641
0.950000	 0.437670
