dfm.y = 0.010299,Intensity = 0.686781, heat flux = 0.523271
dfm.y = 0.004266,Intensity = 0.533732, heat flux = 0.525548
dfm.y = 0.004266,Intensity = 0.327983, heat flux = 0.526947
dfm.y = 0.010299,Intensity = 0.569085, heat flux = 0.532808
0.350000	 0.093970
dfm.y = 0.004266,Intensity = 0.400144, heat flux = 0.001707
dfm.y = 0.010299,Intensity = 0.628223, heat flux = 0.008177
dfm.y = 0.010299,Intensity = 0.665098, heat flux = 0.015027
dfm.y = 0.004266,Intensity = 0.468689, heat flux = 0.017026
dfm.y = 0.034596,Intensity = 0.157766, heat flux = 0.022484
dfm.y = 0.083522,Intensity = 0.260551, heat flux = 0.044246
dfm.y = 0.083522,Intensity = 0.278162, heat flux = 0.067479
dfm.y = 0.034596,Intensity = 0.187554, heat flux = 0.073968
dfm.y = 0.077489,Intensity = 0.110493, heat flux = 0.082529
dfm.y = 0.187075,Intensity = 0.184195, heat flux = 0.116988
dfm.y = 0.187075,Intensity = 0.196955, heat flux = 0.153833
dfm.y = 0.077490,Intensity = 0.131715, heat flux = 0.164040
dfm.y = 0.107819,Intensity = 0.096078, heat flux = 0.174399
dfm.y = 0.260298,Intensity = 0.160619, heat flux = 0.216208
dfm.y = 0.260299,Intensity = 0.171827, heat flux = 0.260934
dfm.y = 0.107820,Intensity = 0.114626, heat flux = 0.273293
dfm.y = 0.107819,Intensity = 0.096078, heat flux = 0.283652
dfm.y = 0.260299,Intensity = 0.160619, heat flux = 0.325461
dfm.y = 0.260299,Intensity = 0.171827, heat flux = 0.370187
dfm.y = 0.107820,Intensity = 0.114626, heat flux = 0.382546
dfm.y = 0.077489,Intensity = 0.110493, heat flux = 0.391108
dfm.y = 0.187076,Intensity = 0.184195, heat flux = 0.425567
dfm.y = 0.187076,Intensity = 0.196955, heat flux = 0.462412
dfm.y = 0.077490,Intensity = 0.131714, heat flux = 0.472619
dfm.y = 0.034596,Intensity = 0.157765, heat flux = 0.478077
dfm.y = 0.083523,Intensity = 0.260550, heat flux = 0.499839
dfm.y = 0.083523,Intensity = 0.278162, heat flux = 0.523071
dfm.y = 0.034596,Intensity = 0.187553, heat flux = 0.529560
dfm.y = 0.010299,Intensity = 0.665094, heat flux = 0.536410
dfm.y = 0.004266,Intensity = 0.468686, heat flux = 0.538409
dfm.y = 0.004266,Intensity = 0.400141, heat flux = 0.540116
dfm.y = 0.010299,Intensity = 0.628219, heat flux = 0.546587
0.450000	 0.096400
dfm.y = 0.004266,Intensity = 0.468688, heat flux = 0.001999
dfm.y = 0.010299,Intensity = 0.665096, heat flux = 0.008849
dfm.y = 0.010299,Intensity = 0.628226, heat flux = 0.015319
dfm.y = 0.004266,Intensity = 0.400144, heat flux = 0.017026
dfm.y = 0.034596,Intensity = 0.187553, heat flux = 0.023515
dfm.y = 0.083522,Intensity = 0.278162, heat flux = 0.046748
dfm.y = 0.083522,Intensity = 0.260551, heat flux = 0.068509
dfm.y = 0.034596,Intensity = 0.157766, heat flux = 0.073968
dfm.y = 0.077489,Intensity = 0.131714, heat flux = 0.084174
dfm.y = 0.187075,Intensity = 0.196955, heat flux = 0.121019
dfm.y = 0.187075,Intensity = 0.184196, heat flux = 0.155478
dfm.y = 0.077490,Intensity = 0.110493, heat flux = 0.164040
dfm.y = 0.107819,Intensity = 0.114626, heat flux = 0.176399
dfm.y = 0.260298,Intensity = 0.171827, heat flux = 0.221125
dfm.y = 0.260299,Intensity = 0.160619, heat flux = 0.262934
dfm.y = 0.107820,Intensity = 0.096079, heat flux = 0.273293
dfm.y = 0.107819,Intensity = 0.114626, heat flux = 0.285652
dfm.y = 0.260299,Intensity = 0.171826, heat flux = 0.330378
dfm.y = 0.260299,Intensity = 0.160619, heat flux = 0.372187
dfm.y = 0.107820,Intensity = 0.096078, heat flux = 0.382546
