5.000000e-02	-nan
1.500000e-01	-nan
2.500000e-01	-nan
3.500000e-01	-nan
4.500000e-01	-nan
5.500000e-01	-nan
6.500000e-01	-nan
7.500000e-01	-nan
8.500000e-01	-nan
9.500000e-01	-nan
