Face ID: 0
ray Id:0,Intensity = 0.000000
ray Id:1,Intensity = 0.000000
ray Id:2,Intensity = 0.000000
ray Id:3,Intensity = 0.000000
ray Id:4,Intensity = 0.000000
ray Id:5,Intensity = 0.000000
ray Id:6,Intensity = 0.000000
ray Id:7,Intensity = 0.000000
ray Id:8,Intensity = 0.000000
ray Id:9,Intensity = 0.000000
ray Id:10,Intensity = 0.000000
ray Id:11,Intensity = 0.000000
ray Id:12,Intensity = 0.000000
ray Id:13,Intensity = 0.000000
ray Id:14,Intensity = 0.000000
ray Id:15,Intensity = 0.000000
ray Id:16,Intensity = 0.000000
ray Id:17,Intensity = 0.000000
ray Id:18,Intensity = 0.000000
ray Id:19,Intensity = 0.000000
ray Id:20,Intensity = 0.000000
ray Id:21,Intensity = 0.000000
ray Id:22,Intensity = 0.000000
ray Id:23,Intensity = 0.000000
ray Id:24,Intensity = 0.000000
ray Id:25,Intensity = 0.000000
ray Id:26,Intensity = 0.000000
ray Id:27,Intensity = 0.000000
ray Id:28,Intensity = 0.000000
ray Id:29,Intensity = 0.000000
ray Id:30,Intensity = 0.000000
ray Id:31,Intensity = 0.000000
ray Id:32,Intensity = 0.000000
ray Id:33,Intensity = 0.000000
ray Id:34,Intensity = 0.000000
ray Id:35,Intensity = 0.000000
ray Id:36,Intensity = 0.000000
ray Id:37,Intensity = 0.000000
ray Id:38,Intensity = 0.000000
ray Id:39,Intensity = 0.000000
ray Id:40,Intensity = 0.000000
ray Id:41,Intensity = 0.000000
ray Id:42,Intensity = 0.000000
ray Id:43,Intensity = 0.000000
ray Id:44,Intensity = 0.000000
ray Id:45,Intensity = 0.000000
ray Id:46,Intensity = 0.000000
ray Id:47,Intensity = 0.000000
ray Id:48,Intensity = 0.000000
ray Id:49,Intensity = 0.000000
ray Id:50,Intensity = 0.000000
ray Id:51,Intensity = 0.000000
ray Id:52,Intensity = 0.000000
ray Id:53,Intensity = 0.000000
ray Id:54,Intensity = 0.000000
ray Id:55,Intensity = 0.000000
ray Id:56,Intensity = 0.000000
ray Id:57,Intensity = 0.000000
ray Id:58,Intensity = 0.000000
ray Id:59,Intensity = 0.000000
ray Id:60,Intensity = 0.000000
ray Id:61,Intensity = 0.000000
ray Id:62,Intensity = 0.000000
ray Id:63,Intensity = 0.000000

Face ID: 1
ray Id:0,Intensity = 9889.392578
ray Id:1,Intensity = 9889.393555
ray Id:2,Intensity = 10089.215820
ray Id:3,Intensity = 11374.603516
ray Id:4,Intensity = 9382.910156
ray Id:5,Intensity = 6726.682617
ray Id:6,Intensity = 6728.225098
ray Id:7,Intensity = 8579.988281
ray Id:8,Intensity = 5474.041992
ray Id:9,Intensity = 5474.038574
ray Id:10,Intensity = 5760.421387
ray Id:11,Intensity = 8092.526855
ray Id:12,Intensity = 4853.738770
ray Id:13,Intensity = 2604.275391
ray Id:14,Intensity = 2777.303711
ray Id:15,Intensity = 4357.014648
ray Id:16,Intensity = 4163.026367
ray Id:17,Intensity = 4163.024902
ray Id:18,Intensity = 4435.887695
ray Id:19,Intensity = 6864.808105
ray Id:20,Intensity = 3374.041260
ray Id:21,Intensity = 1682.689575
ray Id:22,Intensity = 1898.315918
ray Id:23,Intensity = 3224.949707
ray Id:24,Intensity = 3717.343018
ray Id:25,Intensity = 3717.341064
ray Id:26,Intensity = 3979.334229
ray Id:27,Intensity = 6389.567383
ray Id:28,Intensity = 2864.962891
ray Id:29,Intensity = 1406.299438
ray Id:30,Intensity = 1630.178223
ray Id:31,Intensity = 2852.808105
ray Id:32,Intensity = 3717.341309
ray Id:33,Intensity = 3717.340088
ray Id:34,Intensity = 3979.332764
ray Id:35,Intensity = 6389.567383
ray Id:36,Intensity = 2864.963623
ray Id:37,Intensity = 1406.298706
ray Id:38,Intensity = 1630.178467
ray Id:39,Intensity = 2852.805908
ray Id:40,Intensity = 4163.018555
ray Id:41,Intensity = 4163.017578
ray Id:42,Intensity = 4435.882812
ray Id:43,Intensity = 6864.802246
ray Id:44,Intensity = 3374.035156
ray Id:45,Intensity = 1682.686401
ray Id:46,Intensity = 1898.312500
ray Id:47,Intensity = 3224.939941
ray Id:48,Intensity = 5474.040039
ray Id:49,Intensity = 5474.041016
ray Id:50,Intensity = 5760.415039
ray Id:51,Intensity = 8092.523926
ray Id:52,Intensity = 4853.729004
ray Id:53,Intensity = 2604.271973
ray Id:54,Intensity = 2777.305176
ray Id:55,Intensity = 4357.008789
ray Id:56,Intensity = 9382.868164
ray Id:57,Intensity = 6726.647949
ray Id:58,Intensity = 6728.193848
ray Id:59,Intensity = 8579.959961
ray Id:60,Intensity = 9889.367188
ray Id:61,Intensity = 9889.360352
ray Id:62,Intensity = 10089.188477
ray Id:63,Intensity = 11374.583008

Face ID: 2
ray Id:0,Intensity = 8579.999023
ray Id:1,Intensity = 6728.228027
ray Id:2,Intensity = 6726.676758
ray Id:3,Intensity = 9382.851562
ray Id:4,Intensity = 11374.638672
ray Id:5,Intensity = 10089.215820
ray Id:6,Intensity = 9889.401367
ray Id:7,Intensity = 9889.386719
ray Id:8,Intensity = 4357.020508
ray Id:9,Intensity = 2777.307617
ray Id:10,Intensity = 2604.276611
ray Id:11,Intensity = 4853.703125
ray Id:12,Intensity = 8092.561035
ray Id:13,Intensity = 5760.415039
ray Id:14,Intensity = 5474.051270
ray Id:15,Intensity = 5474.039062
ray Id:16,Intensity = 3224.957031
ray Id:17,Intensity = 1898.322388
ray Id:18,Intensity = 1682.686523
ray Id:19,Intensity = 3374.009277
ray Id:20,Intensity = 6864.844727
ray Id:21,Intensity = 4435.888672
ray Id:22,Intensity = 4163.030273
ray Id:23,Intensity = 4163.022461
ray Id:24,Intensity = 2852.813721
ray Id:25,Intensity = 1630.183105
ray Id:26,Intensity = 1406.298584
ray Id:27,Intensity = 2864.930664
ray Id:28,Intensity = 6389.605957
ray Id:29,Intensity = 3979.334229
ray Id:30,Intensity = 3717.347900
ray Id:31,Intensity = 3717.340576
ray Id:32,Intensity = 2852.811768
