dfm.y = 0.235205,Intensity = 1.767272, heat flux = 2.996879
dfm.y = 0.235206,Intensity = 1.803691, heat flux = 3.421118
dfm.y = 0.097426,Intensity = 1.800054, heat flux = 3.596490
dfm.y = 0.068610,Intensity = 1.650933, heat flux = 3.709760
dfm.y = 0.165639,Intensity = 1.777751, heat flux = 4.004225
dfm.y = 0.165640,Intensity = 1.804305, heat flux = 4.303089
dfm.y = 0.068611,Intensity = 1.802276, heat flux = 4.426744
dfm.y = 0.029719,Intensity = 1.726606, heat flux = 4.478058
dfm.y = 0.071749,Intensity = 1.793685, heat flux = 4.606752
dfm.y = 0.071749,Intensity = 1.804765, heat flux = 4.736242
dfm.y = 0.029719,Intensity = 1.804400, heat flux = 4.789868
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 4.810684
dfm.y = 0.004777,Intensity = 1.804818, heat flux = 4.819306
dfm.y = 0.004777,Intensity = 1.797031, heat flux = 4.827891
dfm.y = 0.011533,Intensity = 1.804071, heat flux = 4.848699
0.250000	 0.855150
dfm.y = 0.004777,Intensity = 1.803551, heat flux = 0.008616
dfm.y = 0.011533,Intensity = 1.804763, heat flux = 0.029431
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 0.050246
dfm.y = 0.004777,Intensity = 1.804813, heat flux = 0.058868
dfm.y = 0.029719,Intensity = 1.777347, heat flux = 0.111689
dfm.y = 0.071748,Intensity = 1.802740, heat flux = 0.241033
dfm.y = 0.071748,Intensity = 1.804755, heat flux = 0.370521
dfm.y = 0.029719,Intensity = 1.803628, heat flux = 0.424123
dfm.y = 0.068609,Intensity = 1.737088, heat flux = 0.543304
dfm.y = 0.165638,Intensity = 1.797845, heat flux = 0.841096
dfm.y = 0.165639,Intensity = 1.804235, heat flux = 1.139947
dfm.y = 0.068610,Intensity = 1.799043, heat flux = 1.263380
dfm.y = 0.097425,Intensity = 1.712107, heat flux = 1.430182
dfm.y = 0.235205,Intensity = 1.793887, heat flux = 1.852113
dfm.y = 0.235206,Intensity = 1.803555, heat flux = 2.276320
dfm.y = 0.097426,Intensity = 1.794813, heat flux = 2.451181
dfm.y = 0.097425,Intensity = 1.712108, heat flux = 2.617983
dfm.y = 0.235205,Intensity = 1.793887, heat flux = 3.039915
dfm.y = 0.235206,Intensity = 1.803554, heat flux = 3.464122
